ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07149;2022-10-21T11:00:00+02:00;100920;200.0;1;180;4.1;289.55;289.05;97;22640.0;0;1;1;75.0;6;250.0;;;;99860.0;;;-280.0;;;;;;;;7.3;7.3;-10.0;1;0.0;;;0.2;10.7;11.1;21.5;35.9;;;;;5.0;;210.0;6.0;;930.0;6.0;;2940.0;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;10
07149;2022-10-23T17:00:00+02:00;100320;-210.0;6;180;7.2;295.25;287.65;62;15110.0;0;1;1;;1;2250.0;;;;99290.0;;;-990.0;;;;;;;;12.7;12.8;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;1.0;;2040.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.100000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;10
07149;2022-12-30T04:00:00+01:00;101330;-110.0;6;190;3.9;279.15;278.55;96;8150.0;0;2;2;90.0;7;150.0;36;;;100230.0;;;590.0;;;;;;;;6.4;7.0;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.4;;;;;7.0;7;100.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;6.0;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;12
07149;2023-01-05T01:00:00+01:00;102520;70.0;3;240;5.0;286.05;284.25;89;4520.0;10;2;2;100.0;8;450.0;;;;101430.0;;;-100.0;;;;;;;;8.1;10.7;-10.0;1;0.0;;;0.0;0.0;-0.1;0.6;0.8;;;;;1.0;;360.0;5.0;;600.0;7.0;;810.0;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Brume;12.900000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2023-01-17T10:00:00+01:00;98590;-40.0;8;50;3.8;275.15;274.55;96;7850.0;0;2;2;100.0;8;150.0;;;;97500.0;;;730.0;;;;;;;;5.4;5.4;-10.0;1;0.0;;;0.0;0.0;0.0;0.0;0.6;;;;;6.0;;150.0;7.0;;300.0;7.0;;420.0;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;2.0;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2023-01-19T04:00:00+01:00;100890;120.0;1;260;2.0;273.75;273.05;95;6000.0;3;2;2;90.0;7;80.0;36;;;99770.0;;;1390.0;;;;;;;;3.2;4.3;-10.0;1;0.0;0.0;-30.0;0.0;0.0;0.0;-0.1;-0.1;;;;;7.0;7;90.0;;;;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;0.6000000000000227;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2023-01-20T10:00:00+01:00;101960;170.0;1;240;3.8;273.35;272.65;95;12000.0;1;2;2;90.0;7;1250.0;36;;;100820.0;;;960.0;;;;;;;;5.5;5.7;-10.0;13;0.02;0.0;-30.0;0.0;0.0;0.0;1.0;1.4;;;;;3.0;6;1000.0;7.0;6;1600.0;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;0.20000000000004547;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2023-01-20T13:00:00+01:00;102000;60.0;1;270;4.5;276.15;273.75;84;30000.0;1;2;2;60.0;5;800.0;38;20;10;100880.0;;;1080.0;;;;;;;;7.0;7.1;-10.0;12;0.01;0.0;-60.0;0.0;-0.1;-0.1;-0.1;1.4;;;;;1.0;8;930.0;5.0;6;1700.0;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;3.0;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2023-01-26T04:00:00+01:00;102520;-160.0;6;220;1.7;272.75;271.95;94;1410.0;10;;;100.0;8;150.0;;;;101380.0;;;-1030.0;;;;;;;;2.9;2.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;8.0;;120.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;Brume;-0.39999999999997726;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2023-01-31T10:00:00+01:00;103090;80.0;3;230;2.7;275.95;275.05;94;10390.0;3;2;2;90.0;2;800.0;35;23;;101950.0;;;360.0;;;;;;;;4.3;4.3;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;-0.1;;;;;2.0;6;960.0;6.0;3;3400.0;;;;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;2.8000000000000114;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2022-11-16T10:00:00+01:00;100060;30.0;3;190;5.1;283.85;282.65;92;30000.0;3;2;2;100.0;8;450.0;35;;;98990.0;;;-490.0;;;;;;;;9.0;9.0;-10.0;1;0.0;0.0;-30.0;0.0;0.0;0.0;0.2;4.8;;;;;8.0;6;300.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;10.700000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;11
07149;2022-04-01T02:00:00+02:00;100610;60.0;0;340;5.7;275.55;271.05;72;42990.0;1;2;2;60.0;5;800.0;38;20;10;99500.0;;;490.0;;;;;;;;9.7;15.7;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.0;0.4;1.6;;;;;3.0;8;870.0;3.0;6;1000.0;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;2.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4
07149;2022-04-01T05:00:00+02:00;100450;-160.0;8;310;8.7;275.15;272.75;84;15000.0;71;7;2;90.0;7;450.0;35;;;99340.0;;;440.0;;;;;;;;14.7;15.1;-10.0;1;0.0;0.0;-30.0;-0.1;-0.1;-0.1;0.2;1.6;;;;;7.0;6;510.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Neige, ou pluie et neige mêlées;Chute continue de flocons de neige, faible au moment de l’observation;2.0;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4
07149;2022-04-03T08:00:00+02:00;102400;100.0;3;10;3.9;274.45;270.15;73;25000.0;1;1;1;10.0;0;8000.0;30;20;11;101260.0;;;730.0;274.45;;278.75;;;;;6.8;8.1;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;8000.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Dans l’ensemble, nuages se dissipant ou devenant moins épais;1.3000000000000114;1.3000000000000114;;5.600000000000023;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4
07149;2022-04-06T17:00:00+02:00;100490;-220.0;8;230;8.2;285.15;279.45;68;30000.0;1;2;2;100.0;7;800.0;35;;;99420.0;;;-760.0;;;;;;;;13.1;13.7;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;-0.1;;;;;7.0;6;870.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;12.0;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4
07149;2022-04-07T14:00:00+02:00;99590;200.0;3;280;10.4;287.05;282.05;72;35000.0;3;6;2;100.0;7;800.0;39;;;98540.0;;;-1100.0;;;;;;;;18.7;18.7;-10.0;2;0.0;0.0;-60.0;-0.1;2.4;2.4;3.4;3.4;;;;;3.0;8;720.0;1.0;8;900.0;6.0;6;2200.0;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Pluie;Nuages en formation ou en train de se développer;13.900000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4
07149;2022-04-12T11:00:00+02:00;100840;90.0;0;200;5.6;289.75;279.85;52;28280.0;1;2;2;90.0;1;4500.0;30;23;11;99780.0;;;-300.0;;;;;;;;8.8;9.7;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;;;;;;1.0;3;4500.0;7.0;0;8000.0;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;16.600000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4
07149;2022-04-16T23:00:00+02:00;102680;40.0;0;90;2.7;286.55;277.45;54;25000.0;1;0;0;0.0;0;;30;20;10;101590.0;;;0.0;;;;;;;;4.5;6.7;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;13.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4
07149;2022-04-17T14:00:00+02:00;102230;-200.0;8;100;4.8;290.85;274.35;33;14930.0;2;0;0;40.0;0;7000.0;30;20;11;101160.0;;;-520.0;;;;;;;;7.7;8.6;-10.0;0;;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;0;7000.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;17.700000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4
07149;2022-04-18T20:00:00+02:00;101500;-50.0;6;20;2.2;290.35;273.95;33;25000.0;3;2;2;90.0;0;5500.0;30;20;12;100440.0;;;-390.0;282.35;;292.65;;;;;4.1;4.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;0;5500.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;17.200000000000045;9.200000000000045;;19.5;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4
07149;2022-04-20T08:00:00+02:00;101230;30.0;1;350;3.0;282.15;279.25;82;6000.0;1;2;2;75.0;3;5820.0;30;27;12;100140.0;;;-300.0;280.55;;289.25;;;;;6.0;6.4;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;-0.1;;;;;3.0;3;5820.0;5.0;0;7000.0;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;9.0;7.400000000000034;;16.100000000000023;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4
07149;2022-04-21T05:00:00+02:00;100970;-130.0;8;20;2.2;282.35;274.05;56;35000.0;2;2;2;90.0;0;7400.0;30;20;12;99880.0;;;-230.0;;;;;;;;3.1;3.1;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;0;7400.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;9.200000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4
07149;2022-07-16T11:00:00+02:00;102410;100.0;1;50;2.7;296.65;282.65;41;30000.0;2;0;0;10.0;0;8000.0;30;20;11;101360.0;;;60.0;;;;;;;;5.0;5.6;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;8000.0;;;;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;23.5;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2022-07-19T02:00:00+02:00;101640;-90.0;8;60;1.3;299.95;282.75;34;41400.0;0;;;;0;;;;;100610.0;;;-620.0;;;;;;;;2.4;3.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;26.80000000000001;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2022-07-19T23:00:00+02:00;101460;260.0;3;270;4.9;299.65;288.35;50;23260.0;0;;;;3;4560.0;;;;100430.0;;;-270.0;;;;;;;;7.7;10.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;4560.0;3.0;;5760.0;;;;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;26.5;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2022-07-24T17:00:00+02:00;101460;-250.0;6;200;4.0;305.55;286.25;31;18720.0;0;0;0;;0;;;;;100450.0;;;-500.0;;;;;;;;7.2;8.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;32.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2022-07-25T14:00:00+02:00;101450;80.0;1;260;6.1;298.55;287.95;52;30000.0;1;2;2;90.0;7;1250.0;38;;;100420.0;;;-280.0;;;;;;;;10.1;11.2;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;4.0;8;1120.0;5.0;6;1800.0;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;25.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2022-07-31T08:00:00+02:00;102040;0.0;5;290;3.5;293.25;288.65;75;25000.0;0;1;1;75.0;6;450.0;35;20;10;100980.0;;;70.0;290.55;;302.65;;;;;5.0;5.0;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;6.0;6;540.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.100000000000023;17.400000000000034;;29.5;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2022-07-31T20:00:00+02:00;101760;-70.0;5;340;5.2;300.65;288.95;49;39660.0;0;;;;0;;;;;100730.0;;;-50.0;292.85;;303.05;;;;;7.8;9.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;27.5;19.700000000000045;;29.900000000000034;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2022-07-31T23:00:00+02:00;101920;150.0;3;340;4.1;296.15;288.75;63;60000.0;0;;;;0;;;;;100880.0;;;-50.0;;;;;;;;6.7;9.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;23.0;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2022-01-05T22:00:00+01:00;101960;140.0;2;280;3.1;275.25;273.15;86;13360.0;0;0;0;75.0;6;800.0;;;;100830.0;;;1420.0;;;;;;;;4.5;4.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;6.0;;840.0;;;;;;;;;;48.716833, 2.384333;ORLY;En hausse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;2.1000000000000227;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2022-01-07T01:00:00+01:00;101990;-80.0;6;210;4.7;276.35;273.55;82;5070.0;63;6;2;100.0;8;800.0;38;;;100870.0;;;-40.0;;;;;;;;8.1;9.7;-10.0;0;0.0;0.0;-60.0;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;3.0;8;670.0;5.0;6;1000.0;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Pluie;Pluie, sans congélation, continue, modérée au moment de l’observation;3.2000000000000455;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2022-01-08T19:00:00+01:00;99780;-690.0;7;220;7.9;281.55;280.75;95;8560.0;61;6;6;100.0;8;250.0;;;;98700.0;;;-1650.0;276.15;;281.65;;;;;12.2;14.3;-10.0;2;0.0;;;2.0;2.2;5.2;6.2;8.6;;;;;7.0;;240.0;8.0;;360.0;;8;;;;;48.716833, 2.384333;ORLY;En baisse;Pluie;Pluie, sans congélation, continue, faible au moment de l’observation;8.400000000000034;3.0;;8.5;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2022-01-09T19:00:00+01:00;100840;110.0;3;260;1.9;277.75;276.85;94;13040.0;1;2;2;75.0;5;1250.0;35;23;12;99740.0;;;1040.0;277.05;;278.85;;;;;3.2;4.3;-10.0;2;0.0;0.0;-60.0;0.0;-0.1;1.0;5.2;9.6;;;;;1.0;6;1100.0;2.0;3;2500.0;5.0;0;6100.0;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;4.600000000000023;3.900000000000034;;5.7000000000000455;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2022-01-10T04:00:00+01:00;101360;230.0;1;260;1.3;276.45;276.15;98;6480.0;3;2;2;75.0;2;2250.0;35;20;12;100240.0;;;830.0;;;;;;;;1.6;2.0;-10.0;1;0.0;0.0;-30.0;0.0;0.0;0.0;-0.1;6.0;;;;;2.0;6;2100.0;5.0;0;5300.0;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;3.3000000000000114;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2022-01-13T01:00:00+01:00;104170;20.0;0;20;2.6;276.15;275.85;98;2400.0;10;2;2;100.0;7;80.0;36;;;103020.0;;;450.0;;;;;;;;4.1;6.4;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;7;90.0;;;;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Brume;3.0;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2022-01-17T16:00:00+01:00;103830;-20.0;5;350;2.5;280.35;278.15;86;11960.0;0;2;2;100.0;8;450.0;;;;102700.0;;;710.0;;;;;;;;4.0;5.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.4;;;;;8.0;;480.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.2000000000000455;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2022-01-25T07:00:00+01:00;103390;10.0;3;0;0.0;272.15;272.15;100;110.0;49;4;4;101.0;9;;62;61;60;102230.0;;;190.0;271.85;;276.75;;;;;0.6;1.4;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;9.0;59;;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Brouillard ou brouillard glacé ou brume sèche épaisse;Brouillard, déposant du givre, ciel invisible;-1.0;-1.2999999999999545;;3.6000000000000227;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
